Code;Typ;Klasse;Bewerb;Leistung;Wind;Name;Vorname;Nation;YOB;RNAT;RORT;Datum;Geschlecht;Umgebung
AL;4;WF64;DIS;21.02;;Ouarghi;Rana;ALG;2003;ALG;Oran;2025-07-03;Female;Outdoor
AL;4;WF12;SPE;38.63;;Wanyoyi;Sheilla;KEN;1998;IND;New Delhi;2025-09-28;Female;Outdoor
AL;4;WF33;SPE;14.21;;Boudjadar;Asmahane;ALG;1980;IND;New Delhi;2025-09-28;Female;Outdoor
AL;4;WF34;SPE;17.93;;Ben Jemaa;Yousra;TUN;1986;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF42;SPE;28.48;;Nwachukwu;Goodness Chiemerie;NGR;1998;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;4;WF44;SPE;32.82;;Agbo;Destiny;NGR;2005;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF46;SPE;36.69;;Le Roux;Juane;RSA;2007;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF54;SPE;18.62;;Ugwunwa;Flora;NGR;1984;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF55;SPE;17.7;;Ogili;Ogochukwu;NGR;2000;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF56;SPE;17.74;;Medjmedj;Nadia;ALG;1974;ALG;Oran;2025-07-02;Female;Outdoor
AL;4;WF57;SPE;23.5;;Alam;Ugochi Constance;NGR;1988;TUN;Tunis;2025-06-16;Female;Outdoor
AL;4;WF64;SPE;20.11;;Ouarghi;Rana;ALG;2003;ALG;Oran;2025-07-01;Female;Outdoor
AL;4;WF32;KEU;29.36;;Ibrahmi;Maroua;TUN;1988;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;4;WF51;KEU;14.15;;Boucherf;Nadjet;ALG;1980;IND;New Delhi;2025-10-04;Female;Outdoor
