Code;Typ;Klasse;Bewerb;Leistung;Wind;Name;Vorname;Nation;YOB;RNAT;RORT;Datum;Geschlecht;Umgebung
AL;3;WF55;KUG;6.91;;Valdes Romero;Iveth Del Rosario;PAN;1977;MEX;Xalapa;2024-04-07;Female;Outdoor
AL;2;WF56;KUG;6.31;;Contreras Roman;Kenia Marlenne;MEX;1997;MEX;Xalapa;2024-04-05;Female;Outdoor
AL;2;WF57;KUG;10.43;;Ortiz Hernandez;Maria De Los Angeles;MEX;1973;MEX;Xalapa;2024-04-05;Female;Outdoor
AL;2;WF64;KUG;9.67;;Guerrero;Alicia;USA;2003;USA;Walnut;2024-03-17;Female;Outdoor
AL;3;WF11;DIS;40.12;;Campos;Izabela;BRA;1981;BRA;Sao Paulo;2024-03-16;Female;Outdoor
AL;3;WF37;DIS;27.56;;Henao Sanchez;Maria Salome;COL;2006;COL;Ibague;2024-04-04;Female;Outdoor
AL;3;WF38;DIS;35.56;;Hurtado;Katty;COL;1990;COL;Ibague;2024-04-04;Female;Outdoor
AL;2;WF40;DIS;23.39;;Mejia Hernandez;Pauleth;MEX;2004;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;3;WF41;DIS;28.36;;Lopez Macas;Estefany Gisela;ECU;1992;UAE;Dubai;2024-02-13;Female;Outdoor
AL;2;WF44;DIS;41.81;;Machado Plata;Osiris Aneth;MEX;2004;MEX;Xalapa;2024-04-07;Female;Outdoor
AL;2;WF46;DIS;21.48;;Charles;Ishona;GRN;1986;JAM;Kingston;2024-03-16;Female;Outdoor
AL;3;WF53;DIS;17.22;;Rodrigues Gomes;Elizabeth;BRA;1965;BRA;Sao Paulo;2024-02-25;Female;Outdoor
AL;2;WF55;DIS;24.61;;Guerrero Cazares;Rosa Maria;MEX;1984;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;2;WF56;DIS;20.31;;Contreras Roman;Kenia Marlenne;MEX;1997;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;2;WF57;DIS;28.56;;Estrada Bernal;Floralia;MEX;1990;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;2;WF62;DIS;11.31;;Rosenthal;Lillian;USA;2007;USA;Walnut;2024-03-16;Female;Outdoor
AL;2;WF64;DIS;33.84;;Heims;Jessica;USA;1998;USA;Walnut;2024-03-16;Female;Outdoor
AL;3;WF13;SPE;28.73;;Da Silva De Azevedo;Jenifer Cristian;BRA;1997;BRA;Sao Paulo;2024-02-25;Female;Outdoor
AL;2;WF33;SPE;9.53;;Castrejon Lopez;Luisa Lizbeth;MEX;1991;MEX;Xalapa;2024-04-05;Female;Outdoor
AL;2;WF34;SPE;12.99;;Roman Perez;Brenda Erika;MEX;1997;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;2;WF46;SPE;34.49;;Lozano Mendez;Kenya Nayeli;MEX;2002;MEX;Xalapa;2024-04-07;Female;Outdoor
AL;3;WF53;SPE;13.62;;Rodrigues Gomes;Elizabeth;BRA;1965;BRA;Sao Paulo;2024-03-17;Female;Outdoor
AL;3;WF54;SPE;15.36;;Torres Martinez;Yanive;COL;1979;COL;Ibague;2024-04-04;Female;Outdoor
AL;2;WF55;SPE;17.21;;Navarro Hernandez;Maria Guadalupe;MEX;2006;MEX;Xalapa;2024-04-05;Female;Outdoor
AL;3;WF56;SPE;23.52;;Rocha Machado;Raissa;BRA;1996;BRA;Sao Paulo;2024-02-25;Female;Outdoor
AL;2;WF57;SPE;14.72;;Raymundo Medina;Janyn Danae;MEX;2007;MEX;Xalapa;2024-04-06;Female;Outdoor
AL;2;WF62;SPE;17.81;;Rosenthal;Lillian;USA;2007;USA;Walnut;2024-03-16;Female;Outdoor
AL;3;WF32;KEU;26.38;;Brito Oliveira;Wanna Helena;BRA;1996;BRA;Sao Paulo;2024-03-03;Female;Outdoor
