Code;Typ;Klasse;Bewerb;Leistung;Wind;Name;Vorname;Nation;YOB;RNAT;RORT;Datum;Geschlecht;Umgebung
PAL;5;WF34;SPE;14.13;;Jadhav;Bhagyashri Madhavrao;IND;1985;UAE;Dubai;2026-02-10;Female;Outdoor
PAL;5;WF40;SPE;10.6;;Alzeyoudi;Maryam;UAE;1995;OMA;Muscat;2026-02-05;Female;Outdoor
PAL;5;WF46;SPE;33.94;;Chaudhary;Bhavanaben Ajabaji;IND;1998;UAE;Dubai;2026-02-12;Female;Outdoor
PAL;5;WF54;SPE;10.36;;Ali;Malak;KUW;2003;UAE;Dubai;2026-02-10;Female;Outdoor
PAL;5;WF55;SPE;18.64;;Komatsu;Saki;JPN;1994;JPN;Mihama;2026-04-19;Female;Outdoor
PAL;5;WF56;SPE;15.94;;;Fatima Khatoon;IND;1992;UAE;Dubai;2026-02-10;Female;Outdoor
PAL;5;WF57;SPE;13.72;;Alrasheedy;Siham;UAE;1982;OMA;Muscat;2026-02-04;Female;Outdoor
PAL;5;WF31;KEU;13.97;;Kulanthaisamy;Anandhi;IND;1997;IND;New Delhi;2026-03-12;Female;Outdoor
PAL;1;WF32;KEU;22.01;;Akramova;Makhliyo;UZB;2005;UAE;Dubai;2026-02-11;Female;Outdoor
PAL;5;WF51;KEU;13.3;;Lakra;Kashish;IND;2003;IND;New Delhi;2026-03-12;Female;Outdoor
