Code;Typ;Klasse;Bewerb;Leistung;Wind;Name;Vorname;Nation;YOB;RNAT;RORT;Datum;Geschlecht;Umgebung
AL;1;WF64;KUG;10.36;;Kotlowska;Faustyna;POL;2001;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;1;WF11;DIS;19.87;;Lorca Requena;Meritxell;ESP;1994;ESP;Igualada;2025-03-16;Female;Outdoor
AL;1;WF32;DIS;8.64;;Marcanikova;Anna;CZE;1995;CZE;Prague;2025-05-03;Female;Outdoor
AL;1;WF33;DIS;5.27;;Kabotova;Veronika;CZE;1987;CZE;Prague;2025-05-03;Female;Outdoor
AL;0;WF37;DIS;28.35;;Vertinskaia;Irina;NPA;1984;IND;New Delhi;2025-03-11;Female;Outdoor
AL;1;WF38;DIS;27.94;;Leck;Rachel Jane Caroline;GBR;1996;GBR;London;2025-03-23;Female;Outdoor
AL;1;WF40;DIS;14.96;;Latre Sanmartin;Elena;ESP;2006;ESP;Gua;2025-04-13;Female;Outdoor
AL;1;WF41;DIS;13.2;;Birch;Abigail;GBR;2003;GBR;Manchester;2025-05-05;Female;Outdoor
AL;1;WF44;DIS;32.48;;Nesse;Ida;NOR;1992;IND;New Delhi;2025-03-11;Female;Outdoor
AL;1;WF54;DIS;9.17;;Kacanu;Eva;CZE;1965;CZE;Pardubice;2025-05-04;Female;Outdoor
AL;1;WF56;DIS;18.43;;Keramyda;Soultana;GRE;1989;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;1;WF57;DIS;20.32;;Navarro Rodriguez;Gabriela Michell;ESP;1992;ESP;Gua;2025-04-12;Female;Outdoor
AL;1;WF64;DIS;38.14;;Kotlowska;Faustyna;POL;2001;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;1;WF12;SPE;32.08;;Demirkapu;Serap;TUR;2000;SUI;Nottwil;2025-05-24;Female;Outdoor
AL;1;WF13;SPE;24.42;;Ismail;Fatme;BUL;1997;SUI;Nottwil;2025-05-24;Female;Outdoor
AL;1;WF33;SPE;5.8;;Kabotova;Veronika;CZE;1987;CZE;Prague;2025-05-03;Female;Outdoor
AL;1;WF40;SPE;12.59;;Latre Sanmartin;Elena;ESP;2006;ESP;Gua;2025-04-13;Female;Outdoor
AL;1;WF45;SPE;8.42;;Stanescu;Marioara;ROU;1973;UAE;Dubai;2025-02-12;Female;Outdoor
AL;1;WF46;SPE;36.52;;Petersen;Lise;GER;2005;GER;Rostock;2025-04-26;Female;Outdoor
AL;0;WF54;SPE;14.6;;Nezhura;Yuliya;NPA;1975;UAE;Dubai;2025-02-10;Female;Outdoor
AL;1;WF55;SPE;10.35;;Ucnova;Adela;CZE;2000;CZE;Olomouc;2025-05-18;Female;Outdoor
AL;1;WF56;SPE;21.16;;Keramyda;Soultana;GRE;1989;MAR;Marrakech;2025-04-26;Female;Outdoor
AL;1;WF32;KEU;24.53;;Majernikova;Lea;SVK;2006;CZE;Olomouc;2025-05-18;Female;Outdoor
